id,text,lang,source
1470,"Sampai saat ini aktivitas Jenderal Soedirman Center (JSC) sudah tersebar di 13 Provinsi di Indonesia, yaitu Jambi, Lampung, Kalimantan Utara, Kalimantan Tengah, Kalimantan Timur, Jakarta, Jawa Barat, Yogyakarta, Jawa Tengah, Jawa Timur, Bali, dan Sulawesi Tengah. Selain memokuskan pada sektor pangan dan pertanian, JSC juga berkiprah di bidang kesehatan, pendidikan, informasi, riset, dan sosial-keagamaan.",id,indonesian-nlp/wikipedia-id
1471,"Prediksi kiamat 1999 adalah ramalan yang menyatakan kiamat akan terjadi pada tahun 1999. Paranormal termahsur abad ke-16 bernama Michel de Nostradame (Nostradamus) (1503-1566) mengarang buku ramalan berjudul ""Les Vraves Centuries"". Dalam buku tersebut, ia meramalkan kiamat akan terjadi pada bulan Juli 1999. tetapi itu tidak terjadi",id,indonesian-nlp/wikipedia-id
1472,"Forni Avoltri merupakan sebuah nama ""comune"" di Italia. Forni Avoltri terletak 130 km barat laut Trieste dan 70 km barat laut Udine. Tepatnya di Provinsi Udine. Pada tahun 2010, kota ini memiliki jumlah penduduk sebesar 657 jiwa dan memiliki luas wilayah 80,7 km².",id,indonesian-nlp/wikipedia-id
1473,Sungai Ussuri dalam bahasa Manchu berarti sungai air atau sungai saat matahari terbit. Hal ini berarti Sungai Ussuri merupakan tempat matahari dapat dilihat dalam waktu yang paling awal di Tiongkok.,id,indonesian-nlp/wikipedia-id
1474,"Mgr. Herman Joseph Sahadat Pandoyoputro, O. Carm. () adalah uskup emeritus keuskupan Malang, setelah menjabat sejak tahun 1989 sampai dengan tahun 2016. Pada tahun 2009–2012, ia juga menjabat sebagai Ketua Komisi Hubungan Agama dan Kepercayaan dalam Konferensi Waligereja Indonesia. Ia adalah seorang karmelit yang peka terhadap isu-isu keagamaan yang terjadi khususnya di lingkup keuskupan Malang dan terbuka terhadap media massa. Uskup yang telah memimpin keuskupan Malang selama 27 tahun ini akhirnya meninggal di Malang, Jawa Timur tanggal 23 September 2016 pada pukul 21.00 di Rumah Sakit Panti Waluya (RKZ), Malang setelah menderita sakit komplikasi dan diabetes.",id,indonesian-nlp/wikipedia-id
1475,"Dua rohaniwan kontemporer, Rogerius dari Torre Maggiore dan Thomas Archidiaconus, mencatat bahwa Kadan (putra Ögödei, Khan Agung dari Mongol) masuk ke Bulgaria pada bulan Maret 1242. Thomas juga menyebutkan bahwa Kadan dan Batu Khan ""memutuskan untuk mengumpulkan pasukan militer mereka"" di Bulgaria. Lebih dari 60 tahun kemudian, Rasyid-al-Din Hamdani juga tahu bahwa ""setelah banyak pertempuran"" Kadan merebut dua kota di ""Ulaqut"" (atau Bulgaria). Bukti arkeologis menunjukkan bahwa setidaknya selusin benteng Bulgaria (termasuk Tarnovo, Preslav dan Isaccea) dihancurkan selama invasi Mongol. Meskipun negara itu tidak diduduki, orang Bulgaria harus memberi penghormatan kepada bangsa Mongol sesudahnya.",id,indonesian-nlp/wikipedia-id
1476,"Lukisan Islam mengandungi unsur-unsur berulang, misalnya penggunaan reka bentuk geometri berbunga-bunga atau bersayur-sayuran dalam gaya ulangan yang dikenali sebagai arabes. Arabes dalam lukisan Islam sering dipergunakan untuk melambangkan sifat Allah yang unggul, tidak terbahagi, dan tidak terbatas. Kesilapan pengulangan dalam lukisan Islam mungkin disengajakan sebagai penampilan rendah hati oleh pelukisnya yang mempercayai bahawa hanya Allah dapat menghasilkan kesempurnaan. Walau bagaimanapun, teori ini telah dipertikaikan.",id,indonesian-nlp/wikipedia-id
1477,"""Around the World"" adalah singel Jepang pertama dari ""boy band"" asal Korea Selatan, Got7, yang dirilis pada 22 Oktober 2014 oleh Epic Records Japan. ""Around the World"" debut pada posisi nomor 3 di tangga lagu mingguan Oricon Singles Chart.",id,indonesian-nlp/wikipedia-id
1478,"Ionomer memiliki sifat fisik yang unik termasuk konduktivitas listrik dan viskositasnya—meningkat dalam viskositas larutan ionomer dengan meningkatnya suhu (lihat polimer konduksi). Ionomer juga memiliki sifat morfologi yang unik sebagai tulang punggung polimer non-polar yang secara energetik tidak sesuai dengan gugus ionik polar. Akibatnya, gugus ionik di sebagian besar ionomer akan menjalani pemisahan mikrofase untuk membentuk domain yang kaya ion.",id,indonesian-nlp/wikipedia-id
1479,"Program sekolah swasta yang tersedia untuk melengkapi sistem sekolah umum. Pada tahun 2003, tingkat buta aksara telah ditekan mencapai 88% dari populasi, dan 93,2% pada generasi muda (usia 15-19). Buta huruf tertinggi di Timur Laut, sekitar 27%, yang mempunyai proporsi tinggi miskin pedesaan dan pendidikan di Brasil memiliki masalah pada rendahnya tingkat efisiensi pada siwa berumur 15tahun, khususnya di sekolah umum. Pendidikan tinggi dimulai dengan kursus sarjana atau berurutan, yang menawarkan pilihan khusus yang berbeda seperti akademis atau kejuruan. Tergantung pada pilihan, siswa dapat meningkatkan latar belakang pendidikan mereka dengan pendidikan pascasarjana.",id,indonesian-nlp/wikipedia-id
1480,"Izumi Sano adalah tokoh utama pria dalam kisah ini. Ia adalah seorang atlet lompat tinggi yang sangat hebat sebelum memasuki SMA. Ia berhenti menjadi atlet ketika memasuki SMA karena alasan pribadi. Ia mengetahui identitas Mizuki yang sebenarnya karena sebuah kejadian di awal cerita. Pada saat ia masih kecil, orang tuanya mengalami kecelakaan mobil dan ibunya tewas, menimbulkan luka yang dalam di hati keluarganya. Izumi kabur dari rumah karena berselisih pendapat dengan ayahnya, namun mereka berdamai pada akhirnya.",id,indonesian-nlp/wikipedia-id
1481,"Namun, tidak sedikit pula pengaruh-pengaruh yang tidak baik yang itu menyebar dengan begitu lejit ke dunia. Budaya kekerasan, kebebasan dalam bergaul, pacaran, free sex, dsb. Pengaruh negatif inilah yang menjadikan masyarakat memiliki moral yang rusak, karena dirusak oleh teknologi yang digunakan secara tidak tepat.",id,indonesian-nlp/wikipedia-id
1482,"Lingkungan hidup di Mars tidak bersahabat sebagai tempat tinggal manusia. Berbagai teknologi telah dikembangkan untuk membantu eksplorasi ruang angkasa jangka panjang dan teknologi tersebut dapat disesuaikan untuk tempat tinggal di Mars. Rekor penerbangan luar angkasa terpanjang berkelanjutan adalah 438 hari oleh cosmonaut Valeri Polyakov, dan waktu yang paling akurat keberadaan manusia di luar angkasa adalah 878 hari oleh Gennady Padalka. Waktu terlama yang dihabiskan di luar perlindungan sabuk radiasi Van Allen di Bumi adalah sekitar 12 hari, yaitu pendaratan kru Apollo 17 di bulan. Jangka waktu ini kecil dibandingkan dengan perjalanan 1100 hari yang direncanakan oleh NASA sekitar tahun 2028. Para ilmuwan juga berhipotesis bahwa banyak fungsi biologis dapat dipengaruhi secara negatif oleh lingkungan koloni Mars. Karena tingkat radiasi yang lebih tinggi, ada banyak efek samping fisik yang harus dikurangi. Selain itu, tanah Mars mengandung racun tingkat tinggi yang berbahaya bagi kesehatan manusia.",id,indonesian-nlp/wikipedia-id
1483,"Rumah Sakit Tk. II Dustira adalah rumah sakit yang berada di Cimahi, merupakan peninggalan Belanda yang didirikan tahun 1887 dengan nama “Milifaire Hospital” dan tahun 1956 diberi nama Rumah Sakit Dustira. Diambil dari nama Mayor dr. Dustira Prawiraamidjaya, seorang dokter kelahiran Tasikmalaya, 25 Juli 1919.",id,indonesian-nlp/wikipedia-id
1484,"Stasiun Langen (LN) adalah stasiun kereta api kelas III/kecil yang terletak di Muktisari, Langensari, Banjar. Stasiun yang terletak di ketinggian +16 m ini adalah stasiun yang lokasinya paling barat di Daerah Operasi V Purwokerto dan merupakan satu-satunya stasiun kereta api aktif milik Daop V yang terletak di Jawa Barat sekaligus yang lokasinya paling timur di Jawa Barat bagian selatan dan Kota Banjar. Stasiun yang menggunakan sistem persinyalan elektrik ini memiliki tiga jalur dengan jalur 2 sebagai sepur lurus.",id,indonesian-nlp/wikipedia-id
1485,"Objek-objek kaca Romawi diangkat di sepanjang kekaisaran Romawi dalam konteks domestik, industrial dan pemakaman. Kaca biasanya digunakan untuk membuat barang-barang hias, meskipun genting mosaik dan kaca jendela juga dibuat. Pembuatan kaca Romawi berkembang dari tradisi teknikal Hellenistik, yang awalnya berkonsentrasi pada produksi barang-barang kaca berwarna. Namun, pada abad ke-1 Masehi, industri tersebut bertumbuh cepat dengan pengenalan penggelembungan kaca dan dominasi gelas bening atau tak berwarna. Produksi kaca mentak dilakukan untuk mengerjakan kaca menjadi barang-barang hias di lokasi terpisah, dan pada akhir abad ke-1 Masehi, pembuatan skala besar diakibatkan karena penggunaan kaca sebagai material yang umum yang tersedia di dunia Romawi, dan juga memiliki teknik yang sangat sulit khususnya gaya-gaya kaca mewah, yang harus sangat menghabiskan banyak biaya.",id,indonesian-nlp/wikipedia-id
1486,"Carlos Alberto Gomes Parreira () adalah seorang pelatih dan manajer sepak bola. Ia pernah melatih berbagai tim di berbagai negara, prestasinya yang paling diingat adalah saat ia membawa Brasil menjadi juara di Piala Dunia 1994.",id,indonesian-nlp/wikipedia-id
1487,"Kentang, menurut sejarahnya dulu didomestifikasikan atau dijadikan sebagai tanaman pangan semula-mula di Peru dan Bolivia. Dalam perjalanan waktu, kentangpun menyebar ke Eropa dan sampai ke Indonesia lewat perantara penjajahan Belanda. Saat ini, kentang sudah jadi bahan makanan yang umum di dunia.",id,indonesian-nlp/wikipedia-id
1488,"Baudouin V dari Flandria (lahir di Arras, Perancis tahun 1012 – meninggal di Lille, Perancis pada tanggal 1 September 1067) adalah seorang Comte Flandria dari tahun 1035 sampai kematiannya. Ia merupakan putra Baudouin IV, Comte Flandria, yang meninggal pada tahun 1035.",id,indonesian-nlp/wikipedia-id
1489,"Soto kudus tidak ada yang menggunakan daging sapi karena penghormatan muslim Kudus terhadap agama Hindu, yang mana sapi adalah hewan yang mereka anggap suci. Namun hal ini hanya sebatas anjuran yang berasal dari Sunan Kudus. Dia mengajari Orang Islam untuk menghargai agama lain, khususnya agama Hindu.Ini disebabkan ketika itu di Kudus banyak orang yang memeluk agama Hindu. Hal ini merupakan bentuk toleransi yang telah diajarkan oleh Sunan Kudus pada pemeluk agama Islam yang tinggal di daerah Kudus. Budaya itu pun masih berlaku sampai sekarang.",id,indonesian-nlp/wikipedia-id
1490,"Hampir setiap musim penghujan sungai Lusi meluap. Dan banjir terbesar yg perenah terjadi di aliran sungai lusi yaitu pada tahun 1993 dan 2007. Untuk mengatasi hal tersebut saat ini sedang dikerjakan pembangunan enam waduk di sepanjang sungai Lusi, yaitu waduk Banjarharjo, Kedungsapen, Kedungwaru, Tirto, Ngemplak, Dumpil, dan Bandungharjo",id,indonesian-nlp/wikipedia-id
1491,"Pabrik pertama Sony DADC, di Terre Haute, Indiana, dibuka pada tanggal 2 Mei 1983, dan telah memproduksi CD pertamanya, ""Born in the U. S. A."" milik Bruce Springsteen, pada bulan September 1984. Ini adalah produsen CD pertama di Amerika Serikat, merupakan fasilitas manufaktur CD yang paling utama, dan merupakan pusat penelitian dan pengembangan milik perusahaan ini.",id,indonesian-nlp/wikipedia-id
1492,"Masa kekuasaannya yang hampir mencapai enam tahun diakhiri oleh Revolusi Juli pada 1830 yang membuatnya mengundurkan diri. Setelah peristiwa tersebut, Louis Philippe, Adipati Orléans, terpilih sebagai raja Perancis. Ia kemudian kembali berada di pengasingan dan meninggal pada tahun 1836 di Gorizia yang merupakan bagian dari Kekaisaran Austria pada saat itu.",id,indonesian-nlp/wikipedia-id
1493,"Sungai dengan aliran air berundak itu berada di tengah-tengah perkebunan warga. Dari pemukiman warga menuju Shenden harus ditempuh dengan jalan kaki sejauh 200 meter. Jika dibandingkan dengan sungai-sungai pada umumnya di Kabupaten Jepara, Sungai Shenden menawarkan panorama alam yang indah.",id,indonesian-nlp/wikipedia-id
1494,"Toemenggoeng Mangkoe Sarie (EYD: Tumenggung Mangku Sari) adalah hoofd van de Doessoon Oeloe, (Afdeeling Becompaij en Doessoon dalam susunan pemerintahan Hindia Belanda tahun 1868) yang mulai menjabat tanggal 31 Oktober 1864 . Tumenggung Mangku Sari dimakamkan di Juking Hara, Muara Teweh. Dalam Perang Banjar-Barito, ia termasuk pihak yang menobatkan Pangeran Antasari sebagai Panembahan untuk menentang kolonial Belanda di kawasan Barito/Tanah Dusun.",id,indonesian-nlp/wikipedia-id
1495,"Donald Forsha Jones (16 April 1890–19 Juni 1963) adalah genetikawan dan pemulia jagung dari Amerika Serikat yang berjasa memperkenalkan skema silang ganda (""double cross"") dalam teknologi jagung hibrida. Karena skema inilah, kultivar hibrida dapat dikomersialkan dan dalam waktu singkat diterima oleh petani jagung di negaranya. Dampak dari digunakannya teknologi ini adalah revolusi pertanian besar-besaran di dunia, yang dibantu dengan mekanisasi pertanian dan aplikasi pupuk kimia.",id,indonesian-nlp/wikipedia-id
1496,"Berikut ini adalah pemenang Puteri Indonesia Perdamaian dalam kurun waktu 5 tahun terakhir. Piala melambangkan seorang Puteri Indonesia yang cantik, berwawasan dan berkepribadian sesuai dengan wanita Indonesia. Terbuat dari bahan, untuk strukturnya : Copper plated polyester resin dan finishingnya : gold and silverplate (high grade), tingginya : 25 cm dengan membutuhkan waktu pengerjaan selama 5 minggu",id,indonesian-nlp/wikipedia-id
1497,"Salah satu kelemahan yang dirasakan dari sepeda motor listrik adalah rentang pengisian. Sebagian besar sepeda motor listrik yang sekarang tersedia di pasaran dapat menempuh kisaran 40 (65 km) sampai 100 mil (160 km) sekali isi ulang baterai. Kebanyakan sepeda motor bertenaga bensin akan melebihi jarak tersebut, meskipun hal ini tergantung pada ukuran tangki bensin.",id,indonesian-nlp/wikipedia-id
1498,"Selama masa mudanya, Giuliano bekerja khususnya untuk Lorenzo de Medici, dikenal dengan julukan ""Yang Mulia"". Ia membangunkan sebuah istana indah di Poggio a Caiano (antara Florensia dan Pistoia) bagi Lorenzo yang dimulai pada tahun 1485. Ia juga memperkuat benteng-benteng Florensia, Castellana dan yang lainnya, serta membangun sebuah biara bagi biarawan-biarawan Agustinian di luar gerbang Florensia di San Gallo (yang hancur semasa Pengepungan Florensia pada tahun 1530). Dari bangunan biara inilah Giuliano mendapatkan nama Sangallo, yang kemudian banyak digunakan oleh para arsitek Italia. Kala masih dipekerjakan oleh Lorenzo, Giuliano mengunjungi Napoli dan bekerja untuk Raja Napoli, yang memberikan hadiah kepulangannya ke Florensia dengan uang, piring dan patung antik. Patung ini kemudian dipersembahkannya untuk Lorenzo.",id,indonesian-nlp/wikipedia-id
1499,"Menurut laporan yang dimuat dalam surat kabar Jepang, Kim pernah bersekolah di Bern, Swiss. Laporan pertama mengklaim bahwa ia bersekolah di Sekolah Internasional Bahasa Inggris swasta di Gümligen, di dekat Bern, dengan menggunakan nama ""Chol-pak"" atau ""Pak-chol"", dari tahun 1993 sampai 1998. Saat bersekolah di Swiss, ia digambarkan sebagai seorang siswa yang pemalu, baik, mudah bergaul dengan teman-temannya, dan menggemari bola basket. Ia juga selalu didampingi oleh seorang siswa yang lebih tua, yang diduga adalah pengawalnya.",id,indonesian-nlp/wikipedia-id
1500,"Ia menikah dengan pemain bulu tangkis nasional Megah Idawati, kakaknya Liem Swie King. Pasangan ini dikaruaniai dua orang putra. Putra sulungnya, Hermawan Susanto, mengikuti jejak orangtuanya sebagai pemain bulu tangkis nasional.",id,indonesian-nlp/wikipedia-id
1501,"Johny Setiawan bekerja di ""Institut Kiepenheuer untuk Fisika Solar"" di Freiburg dan juga di Observatorium Selatan Eropa di Garching/Munich dan di Cili. Setelah menyelesaikan program doktornya, Johny Setiawan melanjutkan risetnya di Institut Max Planck untuk Astronomi. Bersama timnya Johny Setiawan melakukan pengamatan bertahun-tahun di observatorium milik ESO di Chile, menganalisis data hingga berhasil mempublikasikan penemuan-penemuan di jurnal-jurnal internasional. Penemuan-penemuan planetnya pernah dipublikasikan di jurnal kelas tertinggi dunia seperti Nature (2008) dan Science (2010).",id,indonesian-nlp/wikipedia-id
1502,"Dan di puncak Gunung Lakaan ini pula, diyakini oleh masyarakat Kabupaten Belu, lahirlah Manusia Pertama Belu. Sebenarnya ada nama yang dikenakan kepada Leluhur Pertama Orang Belu yang pertama kali hidup di Puncak Gunung Lakaan. Manusia pertama di Belu ternyata seorang ""Puteri Cantik"".",id,indonesian-nlp/wikipedia-id
1503,"Aulard berlatar belakang seorang filolog, namun ia juga mempunyai minat dalam bidang sastra. Selama hidupnya Aulard menulis dan menyunting lebih dari 60 buku dan pamflet, serta ratusan artikel untuk ""La Revolution française"" dan publikasi lainnya. Karyanya tentang revolusi yaitu berkaitan dengan sejarah politik revolusi Perancis.. Namun Aurald memiliki minat yang luas, ia juga menerbitkan banyak buku tentang sejarah agama dari revolusi Perancis, di antaranya adalah ""The Cult of Reason dan Cult of the Supreme Being"" (1892) dan ""Revolution and Congregations"" (1903). Di samping itu, ia juga menulis buku sejarah dari sudut pandang ekonomi.",id,indonesian-nlp/wikipedia-id
1504,Alfie adalah sebuah film komedi-drama percintaan Inggris 1966 garapan Lewis Gilbert dan dibintangi oleh Michael Caine. Film tersebut adalah sebuah adaptasi karya Bill Naughton dari novel dan drama buatannya sendiri bernama sama. Film tersebut dirilis oleh Paramount Pictures.,id,indonesian-nlp/wikipedia-id
1505,"Etika deontologis atau deontologi adalah pandangan etika normatif yang menilai moralitas suatu tindakan berdasarkan kepatuhan pada peraturan. Etika ini kadang-kadang disebut etika berbasis ""kewajiban"" atau ""obligasi"" karena peraturan memberikan kewajiban kepada seseorang. Etika deontologis biasanya dianggap sebagai lawan dari konsekuensialisme, etika pragmatis, dan etika kebajikan.",id,indonesian-nlp/wikipedia-id
1506,"Sebagai catatan, pengadaan peralatan upacara dan pembiayaan pertunjukan kesenian, seluruhnya berasal dari sumbangan warga masyarakat yang besarnya berkisar antara Rp.10.000-Rp.20.000,-. Penarikan sumbangan tersebut dilakukan setelah ada kesepakatan dalam musyawarah yang dihadiri para ketua RT, RW, sesepuh, tokoh masyarakat, kepala desa dan aparat desa lainnya.",id,indonesian-nlp/wikipedia-id
1507,= Jawa = = Kepulauan Nusa Tenggara = = Kepulauan Maluku dan Pulau Papua = Wilayah Kepulauan Maluku terletak pada posisi 2°30′−9° LS sampai. 124°−135° BT memiliki 18 lokasi cagar alam (13 kawasan berada dalam wilayah provinsi Maluku dan 5 lokasi berada di kawasan provinsi Maluku Utara) dari 237 kawasan yang ditetapkan sebagai cagar alam di seluruh Indoneaia.,id,indonesian-nlp/wikipedia-id
1508,"Kesamaan lainnya adalah adanya punakawan.Punakawan Panji sebanyak dua orang.Mereka adalah Jurudyan dan Prasanta, atau Jodheg dan Prasanta, atau Bancak-Doyok, Penthul-Tembem. Wong Agung Menak juga diiringi dua punakawan, yaitu Umarmaya dan Umarmadi yang merupakan perubahan lafal dari ‘Amr ibn Omayya dan ‘Amr ibn Mahdi Karib (Pigeaud 1950:238).",id,indonesian-nlp/wikipedia-id
1509,"Mayoritas sahabat tidak ikut serta dalam pertempuran ini. Pada saat itu jumlah mereka sekitar 10 ribu, akan tetapi yang ikut serta tidak lebih dari 30 sahabat saja, sebagaimana riwayat yang disebutkan dalam """"Minhaj As Sunnah"""" (6/237).",id,indonesian-nlp/wikipedia-id
1510,"Schumacher juga menuliskan bahwa pada tahun 1876, Belanda berusaha keras agas Saamalanga mengakui pemerintahan Belanda (yang pada saat itu telah menguasai banyak wilayah lain di Indonesia), namun pihak Samalanga menjawab permintaan ini dengan menembaki kapal-kapal Belanda, bahkan merompaknya.",id,indonesian-nlp/wikipedia-id
1511,"Burundi (), Republik Burundi (, ) adalah sebuah negara tanpa laut di daerah Danau Besar di tengah benua Afrika. Negara ini berbatasan dengan Rwanda di utara, Tanzania di selatan dan timur, dan Republik Demokratik Kongo di barat. Meskipun negara ini tidak mempunyai batas laut, banyak dari perbatasan baratnya bersebelahan dengan Danau Tanganyika. Nama negara ini berasal dari bahasa Bantu, Kirundi. Negara ini sangat miskin. Dibanding Indonesia, pendapatan perkapitanya 400 kali lebih kecil daripada Indonesia",id,indonesian-nlp/wikipedia-id
1512,"Penggunaan antiblok sekaligus memecahkan dua masalah utama yang sering dihadapi dalam industri perfilman (baik selama pembuatan atau penggunaan): Untuk menghindari risiko lengket saat terjadi kontak, ""partikulat"" dimasukan kedalam film dengan konsentrasi yang sangat tipis. Dengan maksud memberikan lapisan pada permukaan, untuk meminimalkan area kontak pada lapisan film; jarak antara lembaran film dimaksimalkan dan elektrostatik dapat ditekan. Mineral yang digunakan dalam aplikasi ini, harus tidak berdapak terhadap sifat mekanik film itu sendiri; tidak memberi dampak berkabut, warna, sehingga mengurangi kejernihan dan kilau (""glossy"") dari lembaran filmnya. Beberapa mineral yang digunakan untuk tujuan ini seperti: talek, kaolin dikasinasi, kristobalit, endapan silika, tanah diatom (""diatomaceous earth""), mika, kalsium karbonat, kalsium sulfat (anhidrit), magnesium karbonat, magnesium sulfat, dan feldspars. Alternatif organik yang digunakan untuk anti-blocking atau anti ""stick"" adalah amida, amida asam lemak, asam lemak, garam asam lemak, Silikon, atau yang lainnya. Mekanisme kerja ""antiblocking"" organik, berbeda dengan antiblocking anorganik. aditif anorganik, bermigrasi ke permukaan film saat proses pendinginan berlangsung dan membentuk lapisan pelepas. aditive organik memiliki sifat pemblokiran yang kurang bagus dibanding dengan anorganik, tetapi memiliki efek slip yang lebih baik.",id,indonesian-nlp/wikipedia-id
1513,"Sejak musim 2007–2008, tidak ada pemain menggunakan nomor punggung 14 di tim ini, sejak klub memutuskan untuk mempensiunkan nomor punggun ini untuk menghormati legenda sepak bola Johan Cruyff. Cruyff sendiri menyatakan bahwa adalah lebih baik, jika pemain terbaik di tim menggunakan seragam bernomor punggung 14. Gelandang Spanyol Roger García Junyent merupakan pemain terakhir yang mengenakan seragam nomor punggung ini.",id,indonesian-nlp/wikipedia-id
1514,"Dalam kartografi Masa Keemasan Belanda (c. 1570an–1670an), navigator dan kartografer VOC turut membantu mengembangkan pengetahuan kartografi dan geografi dunia modern. Jaringan perdagangan VOC menghasilkan infrastruktur yang bisa diakses orang-orang yang ingin mempelajari dunia eksotis. Dalam sejarah penjelajahan maritim dunia, sebagai penggerak utama Masa Keemasan penjelajahan dan penemuan Belanda (c. 1590an–1720an), pelayaran penjelajahan yang didanai VOC seperti armada Willem Janszoon (""Duyfken""), Henry Hudson (""Halve Maen""), dan Abel Tasman mengungkap daratan yang belum diketahui oleh masyarakat modern waktu itu dan mengabadikan nama mereka di peta dunia. Navigator dan penjelajah VOC adalah orang non-pribumi pertama yang menemukan, menjelajahi, dan memetakan pesisir daratan Australia, Tasmania, Selandia Baru, Fiji, dan Tonga. Australia adalah benua berpenghuni terakhir yang dijelajahi dan dipetakan secara cermat. Pada abad ke-17, navigator dan penjelajah VOC memetakan hampir tiga per empat pesisir Australia, kecuali pesisir timur.",id,indonesian-nlp/wikipedia-id
1515,"Mananggang Hari adalah perilaku menghalangi turunnya hujan pada hari - hari yang ditentukan. ditengah masyarakat jorong matur kalir nagari matua hilia perilaku magic menghalangi turunnya hujan yang dilakukan oleh seorang dukun. biasanya perilaku tersebut berkenaan dengan pesta yang dilakukan oleh masyarakat seperti pesta rakyat dan sebagainya. dalam pemahaman masyarakat apabila pada hari -hari diadakannya pesta rakyat tersebut hujan turun, maka akan berakibat tidak baik, pesta gagal karena undangan tidak ada yang datang karena hujan lebat .",id,indonesian-nlp/wikipedia-id
1516,"Babak kualifikasi dimulai pada bulan Agustus 2010 dan berakhir pada bulan November 2011. Setelah semua pertandingan babak kualifikasi selesai dimainkan pada bulan Oktober 2011, sembilan tim posisi teratas dari setiap grup dan satu tim posisi kedua terbaik otomatis lolos ke putaran final. Delapan tim posisi kedua lainnya bermain di babak gugur tandang-kandang. Empat tim pemenang di babak gugur lolos ke putaran final.",id,indonesian-nlp/wikipedia-id
1517,"Pembangunan benteng dimulai tahun 1840-42 dan terdiri dari sebuah lubang senjata dan dinding tembak yang dibangun dari balok batu pasir besar dan dipahat dari batuan asli yang terletak di tempat itu. Tahap awal konstruksi pada masa ini diselesaikan dengan pengawasan Mayor George Barney, seorang Insinyur Kerajaan yang menggunakan buruh yang disediakan Gubernur Gipps.",id,indonesian-nlp/wikipedia-id
1518,"Pada bulan Februari 2011, Cumberbatch memerankan Victor Frankenstein dan makhluknya bersama Jonny Lee Miller di adaptasi panggung ""Frankenstein"" yang disutradarai Danny Boyle. Drama ini dipentaskan selama tiga bulan di Royal National Theatre. Pada akhir 2011, ia memerankan Major Stewart di ""War Horse"" (2011) besutan Steven Spielberg. Ia juga memerankan Peter Guillam, salah satu peran penting dalam ""Tinker Tailor Soldier Spy"" (2011) yang disutradarai Tomas Alfredson.",id,indonesian-nlp/wikipedia-id
1519,"""O cemara yang adil, musk-wangi, ketika Minuchihr akan belajar dari ini ia akan marah dan Saum juga akan menegur. Dan mereka akan mengatakan saya lupa Allahku, dan akan mengangkat tangan mereka terhadap saya. Tapi aku bersumpah kepadamu bahwa hidup ini adalah untuk me keji jika itu tidak dihabiskan di hadapan-Mu. Dan saya sebut pada Surga untuk mendengar saya bahwa tidak lain engkau akan saya sebut saya pengantin. """,id,indonesian-nlp/wikipedia-id
1520,"Senat AS secara unanim juga mengeluarkan resolusi serupa pada tanggal 18 Juni 2009, meminta maaf atas ""ketidakadilan mendasar, kekejaman, kekerasan, dan ketidakmanusiaan perbudakan"". Resolusi ini secara eksplisit juga menyatakan tidak bisa dipakai sebagai klaim ganti rugi.",id,indonesian-nlp/wikipedia-id
1521,"Judul ""The Year of Living Dangerously"" adalah sebuah kutipan yang mengacu pada frasa bahasa Italia terkenal yang digunakan oleh Soekarno; ""Vivere pericoloso"", yang berarti ""hidup berbahaya "". Sukarno meminjam frasa ini sebagai judul pidato Hari Nasional-nya pada 17 Agustus 1964.",id,indonesian-nlp/wikipedia-id
1522,"Namun, bahkan setelah kedua dokumen ini disahkan, WMA masih terus mendapatkan laporan mengenai pelanggaran-pelanggaran etika medis, tindakan-tindakan kriminal yang dilakukan oleh dokter khususnya dalam perang, eksperimen pada manusia yang tidak etis, dan masalah-masalah lain yang berkaitan dengan etika dan hukum medis. Laporan-laporan ini membuat Konsil mendirikan Komite Etika Medis Permanen pada 1952, yang telah bekerja aktif hingga sekarang, bisa dilihat melalui beberapa deklarasi-deklarasi dan pernyataan-pernyataan WMA yang selalu diperbaharui.",id,indonesian-nlp/wikipedia-id
1523,"Vincenzo Montella () merupakan seorang pemain sepak bola berkebangsaan Italia yang melatih Milan. Sebelum menjadi pelatih tim senior, Montella adalah pelatih tim U-14 pada klub yang sama. Dia pensiun sebagai pemain sepak bola setelah sepanjang kariernya telah membela tim U.C. Sampdoria, Fulham, dan AS Roma. Dia berkarier di klub remaja Empoli pada tahun 1990-1992. Di timnas , dia bermain 20 kali dan mencetak 3 gol. Berposisi sebagai penyerang.",id,indonesian-nlp/wikipedia-id
1524,"Orang India di Singapura—didefinisikan sebagai orang berdarah Asia Selatan—meliputi 9% dari seluruh penduduk di negara tersebut, membuat kelompok etnis tersebut menjadi kelompok etnis terbesar di Singapura setelah Tionghoa dan Melayu.",id,indonesian-nlp/wikipedia-id
1525,"225276 Leitos (1436 T-2) adalah sebuah asteroid. Asteroid ini merupakan bagian dari asteroid Troya Yupiter, yang terletak di orbit Yupiter. Eksentrisitas orbit asteroid ini tercatat sebesar 0.157, sementara magnitudo mutlaknya adalah 13.5.",id,indonesian-nlp/wikipedia-id
1526,"Airline Partners Australia (APA) adalah konsorsium yang membuat tawaran pengambilalihan saham senilai A$5,45 per lembar untuk maskapai penerbangan Australia Qantas pada Desember 2006. Tawaran tersebut mendapatkan dukungan dari dewan Qantas karena tidak adanya tawaran yang lebih baik, tetapi rencana ini gagal mendapatkan dukungan cukup yang dibutuhkan dari para pemegang saham, meski perpanjangan tenggat waktu dan pengurangan syarat penerimaan.",id,indonesian-nlp/wikipedia-id
